transaction_id,order_id,order_date,customer_id,product_id,quantity,unit_price,discount,sales_amount,cost_amount,profit,payment_method,region_id
TXN-128905,ORD-18901,2024-11-08,CUST-05306,PRD-1066,1,359.0,0.0,359.0,242.91,116.09,Debit Card,REG-05
TXN-128906,ORD-18902,2024-02-25,CUST-05307,PRD-1814,2,270.0,0.05,513.0,317.24,195.76,Net Banking,REG-02
TXN-128907,ORD-18902,2024-02-25,CUST-05307,PRD-1067,3,339.0,0.2,813.6,684.87,128.73,Net Banking,REG-02
TXN-128908,ORD-18902,2024-02-25,CUST-05307,PRD-1946,1,220.0,0.0,220.0,146.75,73.25,Net Banking,REG-02
TXN-128909,ORD-18903,2025-12-02,CUST-05308,PRD-1679,1,289.0,0.05,274.55,153.05,121.5,Credit Card,REG-02
TXN-128910,ORD-18903,2025-12-02,CUST-05308,PRD-1386,1,890.0,0.0,890.0,588.81,301.19,Credit Card,REG-02
TXN-128911,ORD-18904,2025-02-04,CUST-05309,PRD-1985,2,310.0,0.0,620.0,424.76,195.24,Credit Card,REG-01
TXN-128912,ORD-18904,2025-02-04,CUST-05309,PRD-1158,1,859.0,0.15,730.15,584.03,146.12,Credit Card,REG-01
TXN-128913,ORD-18904,2025-02-04,CUST-05309,PRD-1231,2,509.0,0.05,967.1,487.0,480.1,Credit Card,REG-01
TXN-128914,ORD-18904,2025-02-04,CUST-05309,PRD-1117,1,1039.0,0.0,1039.0,751.07,287.93,Credit Card,REG-01
TXN-128915,ORD-18905,2025-05-06,CUST-05310,PRD-1347,1,690.0,0.05,655.5,368.11,287.39,Credit Card,REG-03
TXN-128916,ORD-18905,2025-05-06,CUST-05310,PRD-2193,1,290.0,0.0,290.0,170.01,119.99,Credit Card,REG-03
TXN-128917,ORD-18905,2025-05-06,CUST-05310,PRD-1137,1,1419.0,0.0,1419.0,933.53,485.47,Credit Card,REG-03
TXN-128918,ORD-18906,2025-08-24,CUST-05310,PRD-1936,3,120.0,0.05,342.0,223.71,118.29,Net Banking,REG-03
TXN-128919,ORD-18906,2025-08-24,CUST-05310,PRD-1665,2,899.0,0.05,1708.1,911.96,796.14,Net Banking,REG-03
TXN-128920,ORD-18906,2025-08-24,CUST-05310,PRD-1014,2,339.0,0.05,644.1,439.3,204.8,Net Banking,REG-03
TXN-128921,ORD-18907,2025-02-18,CUST-05311,PRD-2112,1,700.0,0.0,700.0,449.77,250.23,Debit Card,REG-05
TXN-128922,ORD-18907,2025-02-18,CUST-05311,PRD-2161,1,900.0,0.0,900.0,514.69,385.31,Debit Card,REG-05
TXN-128923,ORD-18907,2025-02-18,CUST-05311,PRD-2076,1,800.0,0.15,680.0,440.8,239.2,Debit Card,REG-05
TXN-128924,ORD-18907,2025-02-18,CUST-05311,PRD-1482,2,610.0,0.0,1220.0,600.12,619.88,Debit Card,REG-05
TXN-128925,ORD-18908,2025-10-19,CUST-05311,PRD-1188,1,779.0,0.1,701.1,442.5,258.6,UPI,REG-05
TXN-128926,ORD-18908,2025-10-19,CUST-05311,PRD-1358,1,300.0,0.0,300.0,149.8,150.2,UPI,REG-05
TXN-128927,ORD-18908,2025-10-19,CUST-05311,PRD-1616,1,1179.0,0.0,1179.0,585.44,593.56,UPI,REG-05
TXN-128928,ORD-18908,2025-10-19,CUST-05311,PRD-1344,2,710.0,0.05,1349.0,739.54,609.46,UPI,REG-05
TXN-128929,ORD-18908,2025-10-19,CUST-05311,PRD-1744,1,890.0,0.15,756.5,492.32,264.18,UPI,REG-05
TXN-128930,ORD-18909,2024-12-21,CUST-05312,PRD-1878,1,400.0,0.1,360.0,237.38,122.62,UPI,REG-02
TXN-128931,ORD-18909,2024-12-21,CUST-05312,PRD-1178,1,459.0,0.05,436.05,339.63,96.42,UPI,REG-02
TXN-128932,ORD-18909,2024-12-21,CUST-05312,PRD-1373,1,780.0,0.05,741.0,479.84,261.16,UPI,REG-02
TXN-128933,ORD-18910,2025-07-01,CUST-05313,PRD-2136,2,790.0,0.0,1580.0,1085.1,494.9,UPI,REG-04
TXN-128934,ORD-18910,2025-07-01,CUST-05313,PRD-1217,1,509.0,0.0,509.0,242.41,266.59,UPI,REG-04
TXN-128935,ORD-18911,2024-11-26,CUST-05314,PRD-1312,2,469.0,0.1,844.2,559.42,284.78,Credit Card,REG-02
TXN-128936,ORD-18911,2024-11-26,CUST-05314,PRD-1031,1,1419.0,0.05,1348.05,920.25,427.8,Credit Card,REG-02
TXN-128937,ORD-18911,2024-11-26,CUST-05314,PRD-1298,2,929.0,0.0,1858.0,990.48,867.52,Credit Card,REG-02
TXN-128938,ORD-18911,2024-11-26,CUST-05314,PRD-1336,1,399.0,0.05,379.05,236.27,142.78,Credit Card,REG-02
TXN-128939,ORD-18911,2024-11-26,CUST-05314,PRD-1085,1,1069.0,0.05,1015.55,769.8,245.75,Credit Card,REG-02
TXN-128940,ORD-18912,2025-04-02,CUST-05314,PRD-1002,1,1619.0,0.0,1619.0,1041.95,577.05,Debit Card,REG-02
TXN-128941,ORD-18912,2025-04-02,CUST-05314,PRD-1568,1,790.0,0.0,790.0,447.76,342.24,Debit Card,REG-02
TXN-128942,ORD-18912,2025-04-02,CUST-05314,PRD-1268,1,289.0,0.05,274.55,156.26,118.29,Debit Card,REG-02
TXN-128943,ORD-18913,2025-11-25,CUST-05314,PRD-1016,1,709.0,0.0,709.0,501.52,207.48,UPI,REG-02
TXN-128944,ORD-18913,2025-11-25,CUST-05314,PRD-1976,2,270.0,0.0,540.0,393.52,146.48,UPI,REG-02
TXN-128945,ORD-18913,2025-11-25,CUST-05314,PRD-1578,2,590.0,0.15,1003.0,613.96,389.04,UPI,REG-02
TXN-128946,ORD-18914,2024-05-28,CUST-05315,PRD-1145,1,759.0,0.0,759.0,495.29,263.71,UPI,REG-01
TXN-128947,ORD-18914,2024-05-28,CUST-05315,PRD-1983,1,210.0,0.0,210.0,134.84,75.16,UPI,REG-01
TXN-128948,ORD-18914,2024-05-28,CUST-05315,PRD-1221,1,609.0,0.1,548.1,351.54,196.56,UPI,REG-01
TXN-128949,ORD-18914,2024-05-28,CUST-05315,PRD-1195,1,1029.0,0.0,1029.0,546.21,482.79,UPI,REG-01
TXN-128950,ORD-18914,2024-05-28,CUST-05315,PRD-2024,2,680.0,0.0,1360.0,615.38,744.62,UPI,REG-01
TXN-128951,ORD-18915,2024-12-22,CUST-05315,PRD-1152,1,1609.0,0.0,1609.0,1073.15,535.85,Net Banking,REG-01
TXN-128952,ORD-18915,2024-12-22,CUST-05315,PRD-2002,1,230.0,0.1,207.0,138.55,68.45,Net Banking,REG-01
TXN-128953,ORD-18915,2024-12-22,CUST-05315,PRD-1890,1,590.0,0.05,560.5,286.44,274.06,Net Banking,REG-01
TXN-128954,ORD-18916,2025-10-25,CUST-05315,PRD-1276,1,439.0,0.15,373.15,260.68,112.47,Cash on Delivery,REG-01
TXN-128955,ORD-18916,2025-10-25,CUST-05315,PRD-1030,1,709.0,0.05,673.55,459.21,214.34,Cash on Delivery,REG-01
TXN-128956,ORD-18916,2025-10-25,CUST-05315,PRD-1070,1,769.0,0.0,769.0,564.73,204.27,Cash on Delivery,REG-01
TXN-128957,ORD-18916,2025-10-25,CUST-05315,PRD-1093,3,469.0,0.15,1195.95,964.71,231.24,Cash on Delivery,REG-01
TXN-128958,ORD-18917,2025-12-10,CUST-05316,PRD-2018,1,260.0,0.05,247.0,176.7,70.3,Credit Card,REG-06
TXN-128959,ORD-18917,2025-12-10,CUST-05316,PRD-1372,1,750.0,0.0,750.0,407.06,342.94,Credit Card,REG-06
TXN-128960,ORD-18918,2025-05-24,CUST-05317,PRD-1028,1,939.0,0.0,939.0,709.62,229.38,UPI,REG-01
TXN-128961,ORD-18918,2025-05-24,CUST-05317,PRD-1546,1,480.0,0.05,456.0,194.94,261.06,UPI,REG-01
TXN-128962,ORD-18918,2025-05-24,CUST-05317,PRD-1176,1,1769.0,0.0,1769.0,1254.18,514.82,UPI,REG-01
TXN-128963,ORD-18919,2025-10-29,CUST-05318,PRD-1202,1,1009.0,0.05,958.55,466.1,492.45,Credit Card,REG-01
TXN-128964,ORD-18919,2025-10-29,CUST-05318,PRD-1137,1,1419.0,0.1,1277.1,933.53,343.57,Credit Card,REG-01
TXN-128965,ORD-18920,2025-06-24,CUST-05319,PRD-1825,1,460.0,0.1,414.0,259.63,154.37,Debit Card,REG-03
TXN-128966,ORD-18920,2025-06-24,CUST-05319,PRD-1001,1,1469.0,0.0,1469.0,979.51,489.49,Debit Card,REG-03
TXN-128967,ORD-18921,2025-12-17,CUST-05320,PRD-1411,1,600.0,0.1,540.0,385.97,154.03,UPI,REG-04
TXN-128968,ORD-18921,2025-12-17,CUST-05320,PRD-1074,1,299.0,0.05,284.05,202.46,81.59,UPI,REG-04
TXN-128969,ORD-18921,2025-12-17,CUST-05320,PRD-1541,1,540.0,0.2,432.0,245.72,186.28,UPI,REG-04
TXN-128970,ORD-18921,2025-12-17,CUST-05320,PRD-1311,1,549.0,0.1,494.1,234.77,259.33,UPI,REG-04
TXN-128971,ORD-18922,2024-05-01,CUST-05321,PRD-1024,1,1569.0,0.05,1490.55,1034.58,455.97,Credit Card,REG-03
TXN-128972,ORD-18922,2024-05-01,CUST-05321,PRD-1436,1,210.0,0.1,189.0,116.64,72.36,Credit Card,REG-03
TXN-128973,ORD-18922,2024-05-01,CUST-05321,PRD-1562,1,350.0,0.0,350.0,163.06,186.94,Credit Card,REG-03
TXN-128974,ORD-18922,2024-05-01,CUST-05321,PRD-1215,1,919.0,0.1,827.1,421.55,405.55,Credit Card,REG-03
TXN-128975,ORD-18923,2024-12-06,CUST-05322,PRD-1831,1,370.0,0.05,351.5,149.76,201.74,Credit Card,REG-03
TXN-128976,ORD-18923,2024-12-06,CUST-05322,PRD-1336,1,399.0,0.1,359.1,236.27,122.83,Credit Card,REG-03
TXN-128977,ORD-18924,2025-10-07,CUST-05323,PRD-1806,1,360.0,0.05,342.0,210.71,131.29,Net Banking,REG-04
TXN-128978,ORD-18924,2025-10-07,CUST-05323,PRD-1572,1,400.0,0.0,400.0,184.18,215.82,Net Banking,REG-04
TXN-128979,ORD-18924,2025-10-07,CUST-05323,PRD-1989,2,130.0,0.05,247.0,160.26,86.74,Net Banking,REG-04
TXN-128980,ORD-18924,2025-10-07,CUST-05323,PRD-1534,1,700.0,0.05,665.0,351.44,313.56,Net Banking,REG-04
TXN-128981,ORD-18925,2025-05-02,CUST-05324,PRD-1158,2,859.0,0.05,1632.1,1168.06,464.04,Credit Card,REG-05
TXN-128982,ORD-18925,2025-05-02,CUST-05324,PRD-1922,1,510.0,0.1,459.0,286.48,172.52,Credit Card,REG-05
TXN-128983,ORD-18925,2025-05-02,CUST-05324,PRD-1858,1,160.0,0.05,152.0,87.47,64.53,Credit Card,REG-05
TXN-128984,ORD-18926,2025-11-15,CUST-05325,PRD-2164,1,750.0,0.0,750.0,406.82,343.18,Credit Card,REG-03
TXN-128985,ORD-18926,2025-11-15,CUST-05325,PRD-1080,1,1399.0,0.15,1189.15,899.46,289.69,Credit Card,REG-03
TXN-128986,ORD-18926,2025-11-15,CUST-05325,PRD-1587,1,879.0,0.0,879.0,566.52,312.48,Credit Card,REG-03
TXN-128987,ORD-18927,2025-09-28,CUST-05326,PRD-1470,1,720.0,0.05,684.0,485.9,198.1,UPI,REG-05
TXN-128988,ORD-18927,2025-09-28,CUST-05326,PRD-1691,1,540.0,0.0,540.0,315.12,224.88,UPI,REG-05
TXN-128989,ORD-18927,2025-09-28,CUST-05326,PRD-2180,1,640.0,0.1,576.0,415.46,160.54,UPI,REG-05
TXN-128990,ORD-18928,2025-03-26,CUST-05327,PRD-1517,1,520.0,0.0,520.0,261.18,258.82,Credit Card,REG-03
TXN-128991,ORD-18928,2025-03-26,CUST-05327,PRD-1712,2,460.0,0.0,920.0,537.96,382.04,Credit Card,REG-03
TXN-128992,ORD-18928,2025-03-26,CUST-05327,PRD-1312,1,469.0,0.05,445.55,279.71,165.84,Credit Card,REG-03
TXN-128993,ORD-18928,2025-03-26,CUST-05327,PRD-1265,1,529.0,0.0,529.0,277.67,251.33,Credit Card,REG-03
TXN-128994,ORD-18929,2025-05-05,CUST-05327,PRD-1301,1,1009.0,0.0,1009.0,435.24,573.76,Net Banking,REG-03
TXN-128995,ORD-18929,2025-05-05,CUST-05327,PRD-1033,1,269.0,0.1,242.1,176.43,65.67,Net Banking,REG-03
TXN-128996,ORD-18930,2025-05-17,CUST-05327,PRD-1251,1,659.0,0.05,626.05,343.65,282.4,Credit Card,REG-03
TXN-128997,ORD-18930,2025-05-17,CUST-05327,PRD-1147,1,1449.0,0.1,1304.1,947.52,356.58,Credit Card,REG-03
TXN-128998,ORD-18930,2025-05-17,CUST-05327,PRD-1432,1,430.0,0.15,365.5,225.78,139.72,Credit Card,REG-03
TXN-128999,ORD-18930,2025-05-17,CUST-05327,PRD-1435,1,1210.0,0.15,1028.5,785.81,242.69,Credit Card,REG-03
TXN-129000,ORD-18931,2025-12-18,CUST-05328,PRD-1830,1,370.0,0.05,351.5,220.24,131.26,Credit Card,REG-02
TXN-129001,ORD-18931,2025-12-18,CUST-05328,PRD-1482,2,610.0,0.1,1098.0,600.12,497.88,Credit Card,REG-02
TXN-129002,ORD-18932,2025-12-25,CUST-05328,PRD-1438,1,700.0,0.0,700.0,457.73,242.27,Net Banking,REG-02
TXN-129003,ORD-18932,2025-12-25,CUST-05328,PRD-1199,1,859.0,0.15,730.15,460.0,270.15,Net Banking,REG-02
TXN-129004,ORD-18932,2025-12-25,CUST-05328,PRD-1966,2,150.0,0.0,300.0,192.08,107.92,Net Banking,REG-02
TXN-129005,ORD-18932,2025-12-25,CUST-05328,PRD-1077,1,1979.0,0.0,1979.0,1410.63,568.37,Net Banking,REG-02
TXN-129006,ORD-18932,2025-12-25,CUST-05328,PRD-2184,1,300.0,0.05,285.0,172.94,112.06,Net Banking,REG-02
TXN-129007,ORD-18933,2024-06-17,CUST-05329,PRD-1452,1,1030.0,0.0,1030.0,579.35,450.65,Credit Card,REG-06
TXN-129008,ORD-18933,2024-06-17,CUST-05329,PRD-1158,1,859.0,0.1,773.1,584.03,189.07,Credit Card,REG-06
TXN-129009,ORD-18934,2025-05-01,CUST-05329,PRD-1319,1,1159.0,0.0,1159.0,492.19,666.81,Credit Card,REG-06
TXN-129010,ORD-18934,2025-05-01,CUST-05329,PRD-1014,1,339.0,0.1,305.1,219.65,85.45,Credit Card,REG-06
TXN-129011,ORD-18934,2025-05-01,CUST-05329,PRD-1141,1,569.0,0.0,569.0,379.79,189.21,Credit Card,REG-06
TXN-129012,ORD-18934,2025-05-01,CUST-05329,PRD-1301,1,1009.0,0.0,1009.0,435.24,573.76,Credit Card,REG-06
TXN-129013,ORD-18935,2025-02-03,CUST-05330,PRD-1543,1,330.0,0.0,330.0,125.56,204.44,UPI,REG-02
TXN-129014,ORD-18935,2025-02-03,CUST-05330,PRD-1110,1,239.0,0.15,203.15,180.52,22.63,UPI,REG-02
TXN-129015,ORD-18935,2025-02-03,CUST-05330,PRD-1698,1,1110.0,0.0,1110.0,684.34,425.66,UPI,REG-02
TXN-129016,ORD-18935,2025-02-03,CUST-05330,PRD-1955,1,200.0,0.05,190.0,137.84,52.16,UPI,REG-02
TXN-129017,ORD-18935,2025-02-03,CUST-05330,PRD-1564,2,640.0,0.1,1152.0,663.16,488.84,UPI,REG-02
TXN-129018,ORD-18936,2025-04-03,CUST-05330,PRD-1263,2,989.0,0.1,1780.2,1061.22,718.98,Debit Card,REG-02
TXN-129019,ORD-18936,2025-04-03,CUST-05330,PRD-1103,1,699.0,0.1,629.1,487.08,142.02,Debit Card,REG-02
TXN-129020,ORD-18937,2025-11-26,CUST-05330,PRD-1014,1,339.0,0.05,322.05,219.65,102.4,UPI,REG-02
TXN-129021,ORD-18937,2025-11-26,CUST-05330,PRD-1779,1,220.0,0.15,187.0,124.51,62.49,UPI,REG-02
TXN-129022,ORD-18937,2025-11-26,CUST-05330,PRD-1635,1,1179.0,0.15,1002.15,638.24,363.91,UPI,REG-02
TXN-129023,ORD-18938,2024-12-11,CUST-05331,PRD-1453,1,960.0,0.0,960.0,462.56,497.44,Net Banking,REG-01
TXN-129024,ORD-18938,2024-12-11,CUST-05331,PRD-1087,1,649.0,0.05,616.55,482.45,134.1,Net Banking,REG-01
TXN-129025,ORD-18938,2024-12-11,CUST-05331,PRD-1176,1,1769.0,0.05,1680.55,1254.18,426.37,Net Banking,REG-01
TXN-129026,ORD-18938,2024-12-11,CUST-05331,PRD-1910,1,170.0,0.0,170.0,84.04,85.96,Net Banking,REG-01
TXN-129027,ORD-18939,2025-03-05,CUST-05331,PRD-1457,1,1080.0,0.05,1026.0,714.91,311.09,Credit Card,REG-01
TXN-129028,ORD-18939,2025-03-05,CUST-05331,PRD-2146,1,930.0,0.15,790.5,501.09,289.41,Credit Card,REG-01
TXN-129029,ORD-18940,2025-12-10,CUST-05332,PRD-2220,1,190.0,0.0,190.0,109.18,80.82,Credit Card,REG-03
TXN-129030,ORD-18940,2025-12-10,CUST-05332,PRD-1886,1,290.0,0.15,246.5,154.32,92.18,Credit Card,REG-03
TXN-129031,ORD-18940,2025-12-10,CUST-05332,PRD-1225,2,1009.0,0.05,1917.1,1154.56,762.54,Credit Card,REG-03
TXN-129032,ORD-18941,2024-06-18,CUST-05333,PRD-1199,1,859.0,0.0,859.0,460.0,399.0,UPI,REG-03
TXN-129033,ORD-18941,2024-06-18,CUST-05333,PRD-1221,2,609.0,0.0,1218.0,703.08,514.92,UPI,REG-03
TXN-129034,ORD-18941,2024-06-18,CUST-05333,PRD-2193,1,290.0,0.0,290.0,170.01,119.99,UPI,REG-03
TXN-129035,ORD-18942,2025-12-04,CUST-05334,PRD-1301,1,1009.0,0.1,908.1,435.24,472.86,UPI,REG-06
TXN-129036,ORD-18942,2025-12-04,CUST-05334,PRD-1742,2,800.0,0.05,1520.0,881.42,638.58,UPI,REG-06
TXN-129037,ORD-18943,2025-06-13,CUST-05335,PRD-2139,1,740.0,0.05,703.0,442.89,260.11,Debit Card,REG-04
TXN-129038,ORD-18943,2025-06-13,CUST-05335,PRD-1917,1,390.0,0.15,331.5,206.32,125.18,Debit Card,REG-04
TXN-129039,ORD-18943,2025-06-13,CUST-05335,PRD-1595,1,259.0,0.1,233.1,143.44,89.66,Debit Card,REG-04
TXN-129040,ORD-18944,2024-09-15,CUST-05336,PRD-1143,1,259.0,0.05,246.05,181.89,64.16,UPI,REG-04
TXN-129041,ORD-18944,2024-09-15,CUST-05336,PRD-1149,1,869.0,0.05,825.55,602.26,223.29,UPI,REG-04
TXN-129042,ORD-18944,2024-09-15,CUST-05336,PRD-1471,1,260.0,0.0,260.0,102.75,157.25,UPI,REG-04
TXN-129043,ORD-18945,2024-08-13,CUST-05337,PRD-2125,1,670.0,0.1,603.0,445.58,157.42,UPI,REG-01
TXN-129044,ORD-18945,2024-08-13,CUST-05337,PRD-2041,1,790.0,0.0,790.0,358.76,431.24,UPI,REG-01
TXN-129045,ORD-18945,2024-08-13,CUST-05337,PRD-1141,1,569.0,0.1,512.1,379.79,132.31,UPI,REG-01
TXN-129046,ORD-18946,2024-10-07,CUST-05337,PRD-1254,1,549.0,0.1,494.1,237.91,256.19,Debit Card,REG-01
TXN-129047,ORD-18946,2024-10-07,CUST-05337,PRD-1584,1,429.0,0.1,386.1,265.64,120.46,Debit Card,REG-01
TXN-129048,ORD-18946,2024-10-07,CUST-05337,PRD-1454,2,220.0,0.05,418.0,267.32,150.68,Debit Card,REG-01
TXN-129049,ORD-18946,2024-10-07,CUST-05337,PRD-1101,1,1039.0,0.0,1039.0,671.45,367.55,Debit Card,REG-01
TXN-129050,ORD-18947,2024-11-01,CUST-05337,PRD-1334,1,719.0,0.1,647.1,341.34,305.76,Credit Card,REG-01
TXN-129051,ORD-18947,2024-11-01,CUST-05337,PRD-2130,1,1070.0,0.15,909.5,695.36,214.14,Credit Card,REG-01
TXN-129052,ORD-18948,2025-01-15,CUST-05337,PRD-2124,4,130.0,0.15,442.0,351.76,90.24,UPI,REG-01
TXN-129053,ORD-18948,2025-01-15,CUST-05337,PRD-1549,1,240.0,0.05,228.0,124.25,103.75,UPI,REG-01
TXN-129054,ORD-18948,2025-01-15,CUST-05337,PRD-1644,1,1329.0,0.05,1262.55,671.56,590.99,UPI,REG-01
TXN-129055,ORD-18949,2025-06-11,CUST-05337,PRD-1190,1,849.0,0.0,849.0,453.68,395.32,Credit Card,REG-01
TXN-129056,ORD-18949,2025-06-11,CUST-05337,PRD-1795,3,170.0,0.1,459.0,276.87,182.13,Credit Card,REG-01
TXN-129057,ORD-18949,2025-06-11,CUST-05337,PRD-1045,1,2159.0,0.05,2051.05,1402.52,648.53,Credit Card,REG-01
TXN-129058,ORD-18950,2025-07-04,CUST-05337,PRD-1188,2,779.0,0.05,1480.1,885.0,595.1,Cash on Delivery,REG-01
TXN-129059,ORD-18950,2025-07-04,CUST-05337,PRD-1005,2,649.0,0.0,1298.0,979.82,318.18,Cash on Delivery,REG-01
TXN-129060,ORD-18950,2025-07-04,CUST-05337,PRD-1352,1,1260.0,0.0,1260.0,659.02,600.98,Cash on Delivery,REG-01
TXN-129061,ORD-18950,2025-07-04,CUST-05337,PRD-1963,4,160.0,0.15,544.0,450.0,94.0,Cash on Delivery,REG-01
TXN-129062,ORD-18951,2025-10-18,CUST-05338,PRD-2185,1,1000.0,0.0,1000.0,598.19,401.81,UPI,REG-01
TXN-129063,ORD-18951,2025-10-18,CUST-05338,PRD-1686,1,1110.0,0.15,943.5,636.35,307.15,UPI,REG-01
TXN-129064,ORD-18951,2025-10-18,CUST-05338,PRD-1799,1,390.0,0.05,370.5,221.63,148.87,UPI,REG-01
TXN-129065,ORD-18952,2025-11-02,CUST-05338,PRD-1230,2,409.0,0.2,654.4,405.38,249.02,UPI,REG-01
TXN-129066,ORD-18952,2025-11-02,CUST-05338,PRD-1503,1,250.0,0.0,250.0,132.34,117.66,UPI,REG-01
TXN-129067,ORD-18952,2025-11-02,CUST-05338,PRD-1786,3,140.0,0.0,420.0,209.91,210.09,UPI,REG-01
TXN-129068,ORD-18953,2025-11-21,CUST-05338,PRD-1476,2,360.0,0.05,684.0,386.48,297.52,UPI,REG-01
TXN-129069,ORD-18953,2025-11-21,CUST-05338,PRD-1075,1,389.0,0.0,389.0,257.92,131.08,UPI,REG-01
TXN-129070,ORD-18954,2025-12-25,CUST-05338,PRD-1793,1,330.0,0.05,313.5,190.5,123.0,Credit Card,REG-01
TXN-129071,ORD-18954,2025-12-25,CUST-05338,PRD-1187,2,209.0,0.1,376.2,215.94,160.26,Credit Card,REG-01
TXN-129072,ORD-18954,2025-12-25,CUST-05338,PRD-1083,1,499.0,0.0,499.0,372.38,126.62,Credit Card,REG-01
TXN-129073,ORD-18954,2025-12-25,CUST-05338,PRD-1455,3,170.0,0.15,433.5,299.1,134.4,Credit Card,REG-01
TXN-129074,ORD-18954,2025-12-25,CUST-05338,PRD-1064,3,339.0,0.0,1017.0,732.63,284.37,Credit Card,REG-01
TXN-129075,ORD-18955,2024-01-05,CUST-05339,PRD-1636,1,269.0,0.2,215.2,157.52,57.68,UPI,REG-01
TXN-129076,ORD-18955,2024-01-05,CUST-05339,PRD-1650,2,1159.0,0.0,2318.0,1353.82,964.18,UPI,REG-01
TXN-129077,ORD-18956,2024-11-02,CUST-05339,PRD-1224,1,1039.0,0.05,987.05,505.12,481.93,Net Banking,REG-01
TXN-129078,ORD-18956,2024-11-02,CUST-05339,PRD-2149,2,1030.0,0.05,1957.0,1053.08,903.92,Net Banking,REG-01
TXN-129079,ORD-18956,2024-11-02,CUST-05339,PRD-1925,1,720.0,0.0,720.0,433.08,286.92,Net Banking,REG-01
TXN-129080,ORD-18957,2025-07-20,CUST-05339,PRD-1093,1,469.0,0.0,469.0,321.57,147.43,EMI / PayLater,REG-01
TXN-129081,ORD-18957,2025-07-20,CUST-05339,PRD-1805,1,180.0,0.0,180.0,100.24,79.76,EMI / PayLater,REG-01
TXN-129082,ORD-18958,2025-11-21,CUST-05340,PRD-1318,1,729.0,0.0,729.0,358.41,370.59,Credit Card,REG-01
TXN-129083,ORD-18958,2025-11-21,CUST-05340,PRD-1807,1,490.0,0.0,490.0,226.64,263.36,Credit Card,REG-01
TXN-129084,ORD-18958,2025-11-21,CUST-05340,PRD-1886,1,290.0,0.05,275.5,154.32,121.18,Credit Card,REG-01
TXN-129085,ORD-18959,2024-04-10,CUST-05341,PRD-1129,1,529.0,0.05,502.55,343.97,158.58,UPI,REG-03
TXN-129086,ORD-18959,2024-04-10,CUST-05341,PRD-1678,1,1259.0,0.05,1196.05,664.18,531.87,UPI,REG-03
TXN-129087,ORD-18959,2024-04-10,CUST-05341,PRD-1980,2,60.0,0.0,120.0,80.26,39.74,UPI,REG-03
TXN-129088,ORD-18959,2024-04-10,CUST-05341,PRD-1289,1,619.0,0.0,619.0,346.46,272.54,UPI,REG-03
TXN-129089,ORD-18960,2025-05-04,CUST-05342,PRD-1068,1,809.0,0.05,768.55,613.01,155.54,UPI,REG-02
TXN-129090,ORD-18960,2025-05-04,CUST-05342,PRD-1024,1,1569.0,0.05,1490.55,1034.58,455.97,UPI,REG-02
TXN-129091,ORD-18960,2025-05-04,CUST-05342,PRD-1094,1,499.0,0.0,499.0,376.45,122.55,UPI,REG-02
TXN-129092,ORD-18961,2025-09-05,CUST-05342,PRD-1004,1,1789.0,0.0,1789.0,1318.73,470.27,Debit Card,REG-02
TXN-129093,ORD-18961,2025-09-05,CUST-05342,PRD-1293,1,199.0,0.0,199.0,96.22,102.78,Debit Card,REG-02
TXN-129094,ORD-18962,2024-08-23,CUST-05343,PRD-1265,1,529.0,0.0,529.0,277.67,251.33,Net Banking,REG-02
TXN-129095,ORD-18962,2024-08-23,CUST-05343,PRD-1094,1,499.0,0.0,499.0,376.45,122.55,Net Banking,REG-02
TXN-129096,ORD-18962,2024-08-23,CUST-05343,PRD-1664,1,299.0,0.05,284.05,167.19,116.86,Net Banking,REG-02
TXN-129097,ORD-18962,2024-08-23,CUST-05343,PRD-2204,1,210.0,0.1,189.0,101.46,87.54,Net Banking,REG-02
TXN-129098,ORD-18962,2024-08-23,CUST-05343,PRD-2035,1,550.0,0.15,467.5,351.67,115.83,Net Banking,REG-02
TXN-129099,ORD-18963,2025-10-17,CUST-05343,PRD-1220,2,259.0,0.05,492.1,306.76,185.34,Debit Card,REG-02
TXN-129100,ORD-18963,2025-10-17,CUST-05343,PRD-1838,4,120.0,0.15,408.0,265.48,142.52,Debit Card,REG-02
TXN-129101,ORD-18963,2025-10-17,CUST-05343,PRD-2097,1,250.0,0.15,212.5,134.66,77.84,Debit Card,REG-02
TXN-129102,ORD-18964,2024-09-23,CUST-05344,PRD-2044,1,810.0,0.1,729.0,402.95,326.05,Debit Card,REG-02
TXN-129103,ORD-18964,2024-09-23,CUST-05344,PRD-2010,3,340.0,0.15,867.0,652.92,214.08,Debit Card,REG-02
TXN-129104,ORD-18964,2024-09-23,CUST-05344,PRD-1863,1,790.0,0.0,790.0,376.65,413.35,Debit Card,REG-02
TXN-129105,ORD-18965,2025-11-11,CUST-05345,PRD-1259,2,299.0,0.0,598.0,347.94,250.06,UPI,REG-03
TXN-129106,ORD-18965,2025-11-11,CUST-05345,PRD-1071,1,2099.0,0.05,1994.05,1391.24,602.81,UPI,REG-03
TXN-129107,ORD-18965,2025-11-11,CUST-05345,PRD-1466,2,360.0,0.05,684.0,468.06,215.94,UPI,REG-03
TXN-129108,ORD-18965,2025-11-11,CUST-05345,PRD-1047,1,949.0,0.0,949.0,655.1,293.9,UPI,REG-03
TXN-129109,ORD-18966,2025-12-21,CUST-05346,PRD-2217,1,680.0,0.1,612.0,390.22,221.78,Debit Card,REG-03
